key4843,13,5,9,-11,1,-34
key4844,10,-7,3,-1,7,-1
key4845,15,0,10,7,17,17
key4846,10,5,7,-11,27,-13
key4847,16,14,11,-15,25,-12
key4848,14,-5,3,-27,13,2
key4849,19,16,29,5,32,31
key4850,10,-7,18,-6,3,-17
key4851,19,1,16,7,17,2
key4852,4,3,22,5,29,-11
key4853,11,7,13,3,8,-8
key4854,10,-6,21,11,18,-11
key4855,12,6,7,-9,25,-6
key4856,19,-1,26,8,6,-33
key4857,16,-2,12,-18,13,-16
key4858,2,-9,15,14,2,-2
key4859,13,5,7,-5,2,0
key4860,10,-8,27,6,26,15
key4861,1,-2,3,-11,13,-13
key4862,5,2,2,-17,10,-20
key4863,6,-2,14,8,1,0
key4864,6,3,11,0,12,-5
key4865,2,-12,18,-4,0,-39
key4866,3,-1,5,-15,1,-20
key4867,16,-4,13,6,25,2
key4868,12,-1,12,-4,31,17
key4869,1,-18,1,-17,9,-5
key4870,9,-11,9,-9,13,-19
key4871,16,9,5,-1,18,18
key4872,12,-2,21,-9,5,-35
key4873,15,10,15,-3,27,1
key4874,5,2,13,8,18,-17
key4875,12,10,3,-8,40,22
key4876,18,-1,30,17,20,-6
key4877,18,5,9,-1,28,-2
key4878,3,-13,12,4,30,-6
key4879,19,19,13,7,32,0
key4880,17,9,1,-26,26,17
key4881,5,-14,11,-6,37,-1
key4882,19,14,7,2,31,28
key4883,9,4,21,11,20,12
key4884,13,-6,17,-1,31,5
key4885,13,12,10,-10,5,-2
key4886,14,3,29,11,39,34
key4887,8,4,5,-9,6,-17
key4888,16,4,18,-2,21,3
key4889,9,-8,14,-11,22,-4
key4890,13,6,27,3,1,-34
key4891,17,3,11,9,9,-1
key4892,8,3,19,-6,37,32
key4893,15,5,14,6,39,-1
key4894,9,0,19,13,6,-9
key4895,3,-6,1,-28,28,26
key4896,10,-4,10,8,11,-16
key4897,8,-4,6,-7,28,13
key4898,14,-2,4,-18,32,5
key4899,6,-1,8,-21,29,-2
key4900,15,5,9,-8,37,22
key4901,11,7,3,-1,4,-10
key4902,9,7,24,2,6,-3
key4903,4,-11,14,-10,13,-21
key4904,10,-2,12,7,31,18
key4905,11,3,2,-27,15,-15
key4906,10,5,29,7,21,-3
key4907,4,-1,21,-7,21,9
key4908,3,-5,0,-6,21,2
key4910,1,-6,15,6,32,23
key4909,6,2,9,0,22,16
key4911,13,2,2,-1,5,-18
key4912,17,1,13,-15,25,16
key4913,4,-16,22,18,19,7
key4914,17,0,22,16,7,-20
key4915,5,-8,25,0,4,0
key4916,19,18,27,8,10,-23
key4917,8,5,6,3,39,7
key4918,13,12,7,-6,37,10
key4919,8,-9,11,-12,4,-4
key4920,1,-5,2,-11,13,-8
key4921,9,6,15,3,33,11
key4922,19,1,29,10,18,8
key4923,18,13,14,-7,34,19
key4924,6,-7,13,4,27,17
key4925,17,15,2,-8,21,-14
key4926,5,-2,23,-6,29,-7
key4927,19,5,21,7,12,-6
key4928,10,3,9,-9,13,-22
key4929,10,-9,30,16,39,0
key4930,4,-8,11,-8,25,6
key4931,4,-1,25,15,15,14
key4932,1,-8,27,0,11,-5
key4933,1,-13,23,-2,27,-6
key4934,13,10,23,-2,35,6
key4935,20,16,27,-3,21,4
key4936,10,6,25,23,19,-10
key4937,4,-13,19,1,31,-9
key4938,16,6,29,13,25,17
key4939,4,-7,20,1,15,-20
key4940,20,4,1,-21,8,6
key4941,16,8,25,12,1,-22
key4942,9,-1,18,1,15,8
key4943,17,4,20,1,22,4
key4944,7,6,23,10,30,10
key4945,8,-7,30,15,20,10
key4946,5,3,19,13,7,-31
key4947,1,-11,18,18,1,-18
key4948,5,-7,19,-3,5,-4
key4949,18,1,22,-1,30,11
key4950,16,12,23,9,36,5
key4951,17,14,2,1,28,-4
key4952,18,8,0,-6,20,16
key4953,1,-18,19,10,28,-6
key4954,6,-9,24,9,17,15
key4955,11,-2,16,10,39,15
key4956,7,-6,28,9,2,-18
key4957,18,13,7,-3,7,-22
key1,9,-2,5,-6,22,19
key2,16,1,19,13,2,-15
key3,10,-3,15,-14,27,27
key4,12,-1,18,7,37,19
key5,7,-11,10,9,18,-17
key6,8,2,16,14,17,16
key7,12,12,22,22,15,12
key8,0,-1,15,-2,35,3
key9,7,3,2,-3,32,15
key10,0,-11,2,-9,21,-12
key11,4,-3,26,13,25,3
key12,17,17,21,-2,8,-22
key13,19,16,4,-13,1,-34
key14,3,-10,7,-2,17,14
key15,8,2,6,3,16,-23
key16,8,-6,20,-6,7,-10
key17,15,2,28,23,1,-35
key18,14,-2,27,5,14,1
key19,2,-9,21,13,28,26
key20,2,0,26,6,29,3
key21,17,16,18,13,6,6
key22,5,-14,11,-2,17,17
key23,10,3,11,-2,27,3
key24,16,14,16,2,11,1
key25,17,11,19,-1,3,-19
key26,17,6,20,8,16,5
key27,15,4,26,4,7,2
key29,4,-10,13,-4,27,-12
key28,9,3,17,-5,4,-3
key30,3,1,30,29,25,22
key31,0,-9,28,-1,32,-2
key32,7,-5,22,-4,35,29
key33,8,-12,21,-3,35,11
key34,13,2,23,14,30,0
key35,6,3,22,-8,10,-10
key36,17,7,24,19,27,-11
key37,13,6,12,3,26,11
key38,13,6,15,2,2,-29
key39,1,-3,2,-24,26,12
key40,19,16,3,-16,1,-28
key41,18,4,0,-14,7,5
key42,5,-15,17,1,39,6
key43,13,10,0,-2,32,19
key44,20,0,29,10,28,23
key45,16,3,4,-21,5,-13
key46,11,-3,15,-7,11,-28
key47,10,-5,1,-1,11,-23
key48,7,-2,24,3,13,-19
key49,5,-11,28,17,34,1
key50,16,-1,21,0,37,2
key51,12,8,12,10,18,-19
key52,8,-4,28,4,24,23
key53,0,-15,17,11,18,8
key54,13,-7,21,16,29,17
key55,1,-7,12,-10,14,-20
key56,16,10,11,9,4,-12
key57,11,2,12,2,20,-10
key58,11,8,1,-5,18,3
key59,7,1,2,2,11,4
key60,5,-2,21,-7,27,19
key61,7,-12,25,9,27,1
key62,19,2,13,-5,36,35
key63,14,3,29,28,32,23
key64,7,2,14,-11,31,9
key65,13,-1,26,19,39,30
key66,13,4,20,11,24,-2
key67,7,2,28,-1,12,-1
key68,4,-9,1,-3,12,7
key69,12,11,17,0,9,-10
key70,9,-7,5,1,29,-6
key71,14,-2,23,-6,7,-28
key72,16,2,3,-5,16,0
key73,16,2,8,-11,14,-13
key74,2,-13,26,26,39,39
key75,7,-2,8,-18,37,22
key76,9,-8,1,-3,20,-2
key77,5,-6,22,-2,17,17
key78,14,-6,20,-1,33,16
key80,9,3,27,1,34,14
key79,9,-10,25,10,15,15
key81,7,1,21,-5,29,19
key82,13,12,18,0,14,4
key83,13,4,20,18,30,12
key84,0,-18,10,-11,5,-8
key85,18,0,22,17,15,1
key86,0,-3,23,-5,23,4
key87,12,-3,11,-11,35,22
key88,16,2,11,-13,21,-16
key89,5,1,9,-9,36,15
key90,0,-4,16,11,25,4
key91,19,7,26,8,7,-3
key92,9,-7,15,4,38,10
key93,10,2,15,-10,13,9
key94,19,16,27,-2,13,-22
key95,2,-14,13,-6,18,-20
key96,18,9,25,5,9,-11
key97,13,-3,12,-7,24,-12
key98,9,6,19,-7,9,-6
key99,18,9,0,-12,13,13
key100,5,-4,29,0,10,-19
key101,15,13,17,-5,22,16
key102,9,-9,22,18,30,10
key103,8,-12,4,-19,9,-15
key104,10,4,19,-6,21,-5
key105,7,2,20,-8,30,28
key106,13,-4,13,1,6,-32
key108,9,-1,13,2,15,13
key107,5,-10,13,-9,30,3
key109,12,-2,7,-9,4,-3
key110,12,-7,14,4,29,-3
key111,3,-14,22,1,1,-16
key112,18,11,25,3,28,20
key113,18,11,26,24,20,13
key114,9,3,11,-2,38,31
key115,13,6,27,-1,6,4
key116,15,4,29,13,19,7
key117,3,-9,24,15,21,-4
key118,10,10,20,1,14,-15
key120,9,-5,26,2,37,14
key119,2,-7,19,10,19,15
key121,14,-2,8,-9,5,-14
key122,16,14,1,-23,37,31
key123,1,-13,24,23,29,-5
key124,8,-2,9,6,7,-12
key125,19,0,3,0,2,-37
key126,12,-3,7,-6,15,5
key127,7,-10,3,-10,34,17
key128,11,10,22,10,36,0
key129,20,2,29,11,37,-2
key130,11,-1,11,-11,15,13
key131,8,1,3,-4,7,-18
key132,4,0,1,-23,14,-23
key133,12,-5,25,22,26,-2
key134,2,-5,25,10,38,6
key135,1,-1,26,1,5,-18
key136,6,-4,19,11,21,-3
key137,18,5,27,25,21,-18
key138,9,9,6,-2,6,-2
key139,4,-6,10,-3,6,-30
key140,0,-16,26,24,13,-17
key141,14,2,1,-6,5,-28
key142,16,8,23,9,34,27
key143,19,18,14,-11,17,-16
key144,4,-13,19,10,37,23
key145,16,14,14,-14,8,-12
key148,9,2,29,19,38,25
key147,15,-1,26,2,40,12
key146,6,-11,11,4,16,5
key149,13,9,13,1,3,-25
key150,12,-1,30,18,20,-14
key151,12,6,10,-15,4,-1
key152,12,-4,5,-18,38,33
key154,4,-2,4,-2,17,-18
key153,3,-11,25,13,36,5
key155,11,9,10,-14,34,32
key156,10,9,20,-1,11,10
key157,20,0,20,7,31,0
key158,5,-5,3,-14,8,-4
key159,5,-7,22,20,30,16
key160,18,9,13,-13,8,-30
key161,6,-8,10,-2,38,31
key162,14,11,5,-18,5,-9
key163,14,11,4,-4,27,3
key164,20,14,24,2,13,11
key165,17,7,22,-7,38,22
key166,12,5,7,-8,36,19
key167,19,9,4,-13,39,1
key168,3,-2,12,-10,27,17
key169,5,-6,21,-1,5,-8
key170,17,0,14,-15,20,18
key171,12,11,22,1,6,-12
key172,6,1,14,2,36,9
key173,16,11,18,8,24,7
key174,12,7,19,5,8,-3
key175,16,8,2,1,21,-8
key176,11,-2,21,3,26,21
key177,7,0,9,-13,29,28
key178,6,1,18,4,36,0
key179,9,9,18,2,25,-9
key180,8,1,18,-1,33,12
key181,19,6,16,14,19,3
key182,4,3,18,14,35,12
key183,5,-4,1,-11,24,17
key184,7,-11,10,-19,5,-6
key185,8,-1,5,-16,29,22
key186,5,0,4,-3,2,-19
key187,1,-1,28,11,15,3
key188,17,1,26,23,2,-37
key189,4,-9,14,3,4,-20
key190,13,-5,7,-17,24,-11
key191,7,-2,16,2,17,12
key192,10,10,9,-14,28,9
key193,5,4,6,-9,27,-6
key194,9,-1,13,10,11,-18
key195,13,4,3,-11,39,10
key196,6,3,17,14,30,-4
key197,19,1,9,-13,7,-32
key198,6,-11,16,0,30,-1
key199,2,-13,8,-17,28,8
key200,14,10,9,-20,39,21
key201,3,-16,19,-10,0,-11
key202,4,-12,13,-13,1,-3
key203,6,-11,17,14,6,-19
key204,6,-5,17,9,14,-14
key205,2,-6,4,-7,27,12
key206,6,-5,29,19,28,12
key208,7,1,27,18,19,-19
key207,19,4,26,13,22,12
key209,5,1,12,-16,17,-10
key210,20,14,16,4,34,14
key211,3,-12,18,7,40,37
key212,9,-3,24,22,38,17
key213,14,-1,23,18,1,-32
key214,12,5,4,-19,12,0
key215,11,-2,12,10,3,-18
key216,2,-3,23,18,19,14
key217,15,4,21,11,11,-7
key218,5,-2,18,4,22,22
key219,3,-11,29,9,25,12
key220,8,-5,2,-24,29,6
key221,11,-6,16,15,33,26
key222,1,-8,24,-6,5,-35
key223,19,13,4,-14,6,-22
key224,19,11,2,-3,39,16
key225,15,-4,2,-23,13,4
key226,15,-2,1,-9,23,-14
key227,0,-18,12,11,2,-31
key228,18,11,7,-8,21,-12
key229,6,0,13,-14,33,21
key230,13,2,25,-4,7,-6
key231,20,17,29,12,26,16
key233,11,-4,26,-2,37,17
key232,1,-9,25,3,11,-21
key234,11,8,18,13,32,17
key235,15,-2,23,-3,4,-16
key236,15,6,7,-6,22,-1
key237,5,0,18,-2,0,-5
key238,12,3,20,1,30,30
key240,7,6,26,11,36,-2
key239,2,1,22,10,4,2
key241,2,-13,8,-22,25,4
key242,6,-10,4,-10,38,23
key243,7,-8,1,-19,12,-21
key244,18,8,11,-11,2,-6
key245,10,5,23,-6,19,-19
key246,13,2,17,5,40,15
key247,11,9,6,-15,34,-5
key248,16,14,17,-6,36,4
key249,13,7,14,-12,14,-20
key250,6,0,3,-10,36,-1
key251,4,-5,9,-20,2,-17
key252,12,7,24,14,29,9
key253,7,-4,18,-11,22,-1
key255,5,4,4,-22,25,19
key254,13,13,16,4,33,17
key256,12,2,20,-1,9,-25
key257,20,15,21,11,31,2
key258,12,6,11,7,29,27
key259,12,9,24,-6,19,-14
key260,18,1,3,3,32,-2
key261,13,8,5,-10,32,20
key262,12,3,8,-10,26,19
key263,5,0,4,-2,14,-9
key264,1,-13,30,8,18,6
key271,15,6,24,16,35,22
key270,19,9,28,10,11,-27
key268,10,-10,18,-8,26,0
key273,16,3,4,-13,5,-21
key265,4,-13,7,-2,4,-5
key266,20,11,29,26,36,14
key272,19,12,23,5,32,2
key274,1,-5,23,17,2,-5
key267,18,15,27,22,1,-30
key269,19,15,6,3,17,-8
key275,3,-15,8,4,33,13
key276,13,-6,29,13,23,10
key277,5,-4,6,-21,26,-1
key278,10,9,19,-7,37,0
key279,6,-14,8,-13,26,-10
key280,18,13,28,1,33,8
key281,3,-4,7,-10,32,2
key282,10,-9,29,0,7,-18
key283,1,-8,20,11,17,2
key284,4,4,6,4,1,-15
key285,18,12,2,1,9,-7
key286,16,15,28,6,21,-3
key287,4,-10,27,9,40,20
key288,11,4,16,-6,12,-8
key289,12,10,26,10,33,3
key290,17,13,22,15,0,-32
key291,8,3,3,-25,33,-5
key292,2,-6,10,2,34,28
key293,10,1,24,6,20,-8
key294,8,-1,9,-14,14,3
key295,1,0,1,-23,17,-11
key296,1,1,25,9,27,21
key297,17,16,0,0,16,11
key298,13,1,21,15,23,15
key299,0,-6,25,25,1,-25
key300,9,-5,29,22,30,0
key301,8,-9,7,-9,16,-18
key302,8,0,27,1,2,-5
key303,1,-1,20,16,19,-10
key309,16,6,12,3,37,0
key306,16,15,25,-1,32,13
key308,12,-3,6,3,15,2
key304,17,-2,16,-12,34,34
key305,2,-7,20,6,22,19
key310,6,-1,29,7,2,-19
key311,1,-6,19,13,8,-22
key307,16,7,27,21,2,-28
key312,10,2,11,1,36,33
key313,4,-5,16,10,20,-13
key314,12,-2,16,-2,4,-3
key315,15,9,10,-6,1,-32
key316,4,-15,8,-5,8,-14
key318,7,4,28,20,38,4
key319,7,4,11,-14,4,-9
key320,17,-3,27,5,34,-1
key321,5,-6,21,-3,37,15
key322,5,-3,30,15,38,32
key323,17,10,30,1,10,9
key317,15,4,26,15,14,-25
key324,5,0,4,2,23,-9
key326,15,3,22,-5,21,-13
key329,7,-5,15,-6,0,-15
key327,8,-11,29,21,4,-2
key331,10,-3,24,10,22,21
key330,13,5,15,14,4,-34
key325,16,5,1,-11,11,-23
key328,2,0,22,-1,7,-11
key332,14,-5,14,-4,21,1
key335,1,-13,11,7,7,-16
key333,9,-5,2,-24,37,26
key334,12,8,7,-17,29,-8
key340,15,5,1,-13,3,-31
key337,16,-4,25,17,14,-5
key339,1,-19,22,19,31,20
key338,19,10,1,-23,35,13
key336,6,-6,21,5,18,-7
key341,6,-13,11,-9,2,-27
key348,12,-6,22,18,29,-9
key342,12,-1,7,-11,19,-16
key344,8,-1,5,-13,1,-21
key345,19,16,13,0,35,26
key346,16,3,27,11,15,7
key349,11,-5,1,-21,25,4
key350,6,-4,21,17,12,2
key343,6,-11,29,14,11,-1
key347,12,-3,11,-5,17,13
key351,15,2,22,-8,18,-3
key352,13,10,18,-6,6,1
key354,1,-10,5,-16,35,-1
key356,4,-4,26,1,16,-22
key353,3,0,16,5,29,6
key355,17,-1,1,-8,12,-19
key357,5,-9,19,-3,20,-4
key358,17,17,23,3,37,25
key360,18,9,23,5,3,-30
key362,20,14,10,-13,35,18
key364,15,-3,0,-12,17,-13
key359,11,8,2,2,27,11
key367,14,9,0,-13,6,-12
key363,20,5,11,7,0,-39
key361,2,-11,22,-5,11,-22
key365,15,14,3,-9,9,-27
key366,17,13,14,-6,5,-25
key368,19,7,25,15,35,26
key369,11,6,6,-9,27,4
key373,18,5,22,5,38,0
key377,3,-14,17,-4,22,7
key371,3,-13,12,-3,1,0
key370,18,14,24,9,36,5
key375,1,-5,14,12,31,30
key378,14,11,7,0,39,23
key376,9,6,28,4,26,3
key372,11,-2,7,-6,22,8
key374,6,1,1,-9,13,-22
key379,17,12,27,15,28,-1
key381,4,-2,17,4,13,-19
key382,9,-2,25,1,23,14
key383,13,6,2,-4,28,0
key385,0,-14,9,-2,24,17
key386,15,2,10,3,27,7
key380,1,-17,27,12,18,18
key384,8,2,21,0,8,-11
key387,18,3,5,-18,32,14
key389,15,-2,7,3,37,8
key388,16,-2,18,14,13,-1
key390,5,-4,7,7,16,14
key391,14,-3,23,1,15,-6
key392,3,-3,12,-16,33,8
key393,18,14,8,-19,8,0
key394,17,6,11,8,38,10
key395,4,-10,25,14,39,22
key396,6,-6,6,-21,34,6
key397,4,4,24,0,35,9
key398,7,-8,0,-8,29,4
key399,9,1,7,-15,32,-4
key400,11,5,5,0,34,-3
key401,7,0,3,-7,35,11
key402,14,13,15,10,27,7
key403,4,1,15,-9,20,12
key404,18,13,22,-7,19,4
key406,1,-7,11,-7,37,1
key405,8,-1,21,10,21,20
key408,6,-1,15,13,10,-18
key407,7,0,12,-7,18,9
key411,13,11,28,17,23,18
key409,8,-8,27,26,30,-1
key410,4,-15,16,-2,30,14
key412,17,16,9,5,2,-27
key413,5,-15,13,6,21,15
key414,12,9,23,4,10,-24
key415,19,13,18,7,1,-30
key416,9,3,7,1,19,-2
key417,7,5,13,-6,18,10
key418,2,-10,6,-10,5,-24
key419,3,-13,11,-13,28,10
key421,17,9,12,12,39,1
key420,1,0,8,3,13,1
key422,1,-17,20,7,0,-12
key423,4,-5,7,-11,16,9
key424,3,-10,10,6,39,8
key425,19,0,3,-13,18,-5
key427,3,-1,15,-6,35,7
key426,15,5,0,-14,37,22
key428,9,2,24,11,23,-14
key429,18,4,7,-18,29,1
key430,7,-8,0,-14,2,-32
key431,14,7,12,10,27,-4
key432,3,-7,1,-27,2,-3
key433,14,8,24,5,40,32
key434,18,13,17,-6,33,21
key435,17,-2,16,0,34,4
key436,16,15,5,-16,10,-8
key437,15,2,14,-14,0,-37
key438,16,8,24,10,11,-2
key440,11,9,18,0,38,23
key439,19,6,9,-3,24,-15
key441,2,-11,26,-2,25,-6
key442,10,5,2,-22,40,1
key443,2,-15,11,-4,39,16
key444,2,-17,17,10,24,10
key445,7,-5,19,14,29,-7
key446,6,-6,3,-13,8,-12
key447,3,-13,15,-6,32,14
key448,19,15,20,-1,37,21
key449,12,-1,5,-9,38,36
key450,20,12,16,-7,4,-17
key451,13,-2,22,21,11,-4
key452,2,-12,0,-17,3,-15
key453,13,6,3,-13,39,0
key454,3,-10,24,14,7,-27
key455,12,1,22,14,8,-21
key456,1,-19,16,9,31,5
key457,10,3,24,4,35,8
key458,16,4,11,-12,11,-13
key459,18,2,22,16,8,2
key460,8,-5,27,9,11,-2
key461,19,6,17,-6,11,-10
key462,2,-15,12,-14,38,20
key463,20,14,1,-7,19,-2
key464,2,1,15,11,6,2
key465,1,-1,5,-25,34,4
key466,9,-1,26,4,28,0
key467,15,7,12,-5,32,-7
key468,9,3,22,-3,23,16
key469,10,8,26,2,9,-3
key470,5,-14,24,1,37,6
key471,3,-15,24,-2,33,2
key472,2,1,12,7,29,-7
key473,18,13,24,5,10,-11
key474,20,12,7,-10,3,-15
key475,4,1,10,-19,32,22
key477,10,8,19,19,29,19
key476,3,-6,22,15,30,15
key478,0,-5,11,-6,39,4
key479,16,7,22,-2,13,-20
key480,19,18,22,-4,7,-18
key481,2,-12,10,9,1,0
key482,10,-9,9,-15,5,-25
key483,5,-5,18,10,0,-16
key484,15,3,22,9,32,1
key485,15,8,30,15,15,13
key486,4,-16,28,3,19,-10
key487,14,8,25,17,37,11
key488,6,5,8,4,34,12
key489,7,4,24,17,21,7
key490,8,-8,8,5,28,11
key491,16,0,9,-11,34,32
key492,16,6,6,-1,37,29
key493,17,3,14,7,34,20
key494,16,7,4,-15,4,-31
key495,18,0,15,-7,33,28
key496,8,-6,27,7,38,9
key497,5,5,8,-22,32,19
key498,3,-8,10,-15,33,18
key499,18,8,22,-1,1,-34
key500,8,-9,3,-3,29,5
key502,7,-3,25,4,38,-2
key501,10,-1,7,7,14,-10
key503,1,0,12,1,28,10
key504,16,-2,3,-13,35,28
key505,14,-5,11,9,3,2
key506,6,5,21,17,10,-8
key507,7,-6,18,2,31,8
key509,4,-4,27,21,12,6
key508,18,5,3,-8,31,-5
key510,8,-2,14,2,38,24
key511,12,-2,15,-9,16,-15
key512,12,12,15,10,19,-7
key513,15,-3,16,2,31,21
key514,6,-9,26,18,39,17
key516,4,-10,14,10,9,-21
key515,6,-2,22,5,16,-5
key517,6,-6,26,18,2,-30
key518,14,12,1,-15,25,17
key519,8,-5,14,-15,11,-19
key521,5,3,26,26,36,-3
key520,15,-1,22,-7,11,-28
key522,18,3,21,2,26,6
key523,9,-6,16,6,16,-15
key524,6,0,7,-10,6,-33
key525,1,-10,12,7,17,8
key526,12,11,7,0,20,11
key527,1,-10,23,15,22,12
key528,4,-4,23,-4,18,-20
key529,19,12,29,11,8,-19
key530,10,2,11,-11,6,-25
key531,16,11,30,19,33,4
key532,13,9,18,13,38,25
key533,18,13,29,0,11,-7
key534,4,-9,8,-7,2,-33
key535,18,14,27,19,37,36
key536,18,7,8,4,10,-10
key537,4,-15,9,-16,35,30
key538,6,-1,7,0,12,-6
key540,2,-4,7,-18,15,3
key539,17,1,7,5,34,28
key541,11,6,22,16,37,32
key542,3,1,15,1,30,19
key543,9,4,23,19,29,4
key544,3,-2,5,3,7,-18
key545,6,-11,20,3,31,22
key546,5,2,28,7,36,25
key547,13,-3,6,-22,11,3
key548,14,8,28,14,9,-28
key550,17,1,17,11,18,12
key549,19,3,19,15,14,11
key551,10,1,21,11,7,-30
key552,17,-1,17,-9,39,32
key553,19,9,23,19,31,-6
key554,19,15,14,-2,27,-3
key555,4,0,9,-9,22,-2
key556,6,-6,26,22,12,-13
key557,17,14,11,1,1,-12
key558,2,-2,21,-1,24,12
key559,11,-4,12,-7,34,19
key560,3,2,5,-1,14,13
key561,19,10,5,-12,4,-18
key562,13,13,24,15,18,12
key563,19,3,30,14,23,4
key564,13,10,12,-9,16,10
key565,17,6,1,-18,2,-19
key566,20,15,6,-11,13,-25
key567,4,-11,5,-22,34,18
key568,15,14,3,-18,5,-26
key570,2,-3,10,6,21,-14
key569,9,0,16,-12,3,-8
key571,16,1,2,-19,23,-10
key572,14,2,26,16,0,-12
key573,12,6,4,-7,24,18
key574,1,-15,7,-3,19,2
key576,14,2,2,-7,32,15
key577,18,10,3,-8,32,1
key575,8,5,11,7,9,7
key578,8,-5,28,-2,12,-20
key579,4,-2,12,-3,25,-2
key580,13,9,25,15,30,-2
key581,17,-3,16,-5,1,-8
key582,11,-1,27,11,22,-15
key583,5,-14,28,3,15,-1
key584,9,-3,12,-10,27,-8
key585,15,6,0,-29,29,28
key586,8,-4,26,13,37,10
key588,11,-9,28,2,26,8
key587,12,4,12,-9,23,-13
key589,14,1,3,-26,30,10
key590,16,15,27,14,27,-11
key591,15,11,8,-13,13,-12
key592,4,-9,27,5,35,12
key593,16,8,19,-6,29,-2
key594,10,9,7,-5,39,10
key595,3,-2,6,1,30,20
key596,3,-11,15,11,25,4
key597,5,0,18,-3,21,-16
key598,0,-4,23,19,38,18
key600,19,1,17,2,2,-34
key599,17,15,6,-5,3,-24
key602,15,8,24,19,5,-12
key601,7,-7,9,-17,39,30
key603,9,-2,0,-14,2,-27
key604,0,-4,21,18,27,5
key605,7,-11,1,-6,18,-9
key608,4,-4,5,-21,7,6
key607,6,5,26,15,7,-32
key606,11,5,10,5,12,-4
key609,18,8,22,-7,16,9
key610,19,16,14,6,35,3
key611,10,3,28,14,29,12
key612,14,-1,25,19,19,2
key613,16,8,23,9,40,10
key615,11,-5,14,-12,12,7
key617,1,0,1,-2,28,-4
key614,14,8,23,2,17,6
key616,13,10,13,-13,35,14
key618,2,-4,12,-16,5,-27
key619,16,8,1,-17,32,25
key620,10,1,7,-5,8,6
key621,3,3,25,16,21,2
key622,16,13,26,17,34,10
key623,5,-1,20,17,1,-3
key625,19,10,16,-6,12,-7
key624,9,4,14,-16,9,-12
key626,1,-16,13,-12,27,17
key627,15,12,17,13,37,22
key628,8,-11,12,5,27,18
key630,1,-11,4,-14,6,-11
key629,16,0,7,-11,34,29
key631,5,1,25,-2,2,-19
key636,8,-1,16,-14,13,-21
key632,13,5,15,1,32,30
key637,6,5,27,11,29,15
key635,17,9,9,3,15,6
key644,12,3,22,-6,38,31
key640,1,-10,16,-4,25,-13
key641,17,6,5,-14,7,0
key633,12,9,15,-6,16,-18
key634,14,-2,24,20,28,-6
key643,6,-7,23,10,30,17
key638,9,-8,1,-10,39,25
key639,2,-16,17,9,21,14
key642,16,5,21,19,3,-36
key645,14,-4,8,-18,31,28
key655,7,3,16,8,36,28
key679,4,-12,13,-16,24,6
key680,14,12,24,-4,21,12
key689,8,5,2,-3,37,1
key698,1,-5,11,-15,14,11
key659,10,4,16,0,3,-10
key660,12,10,25,4,19,4
key662,2,-8,13,-8,28,14
key663,14,-1,20,-10,4,-1
key670,18,18,22,16,32,13
key674,10,2,5,-5,3,-11
key686,8,5,6,-8,2,-31
key687,11,-6,2,-3,14,-2
key688,20,0,27,11,26,16
key646,12,-5,13,6,18,-22
key677,8,-1,5,4,6,-6
key696,15,3,6,-21,32,20
key700,3,3,27,23,29,-9
key647,5,4,22,-4,6,-34
key650,9,-4,2,-26,32,12
key651,20,8,20,8,22,-6
key658,13,2,11,-17,33,0
key665,15,3,22,-4,12,-24
key666,4,-13,21,14,12,-3
key669,10,0,3,-15,38,31
key694,5,2,15,-10,9,-12
key697,16,5,5,-19,33,2
key648,17,11,27,16,8,-21
key649,7,4,24,22,27,19
key676,8,0,26,11,15,12
key684,0,-2,4,-9,4,-30
key654,17,2,12,-7,13,7
key656,14,3,28,6,4,-33
key657,17,1,12,-2,8,2
key672,8,5,21,-6,16,2
key675,12,4,13,0,19,16
key678,10,-1,12,-6,5,-28
key692,13,7,14,-12,9,-25
key652,4,0,10,6,38,29
key653,16,5,1,-4,40,5
key667,6,1,24,-1,8,-27
key668,4,-10,11,-9,35,26
key671,6,4,8,0,24,-11
key673,20,1,22,-8,33,4
key681,16,-3,2,-25,16,-4
key690,13,7,23,21,8,-8
key691,5,2,6,-17,1,-36
key695,17,14,18,0,29,25
key661,10,-1,2,-11,9,-12
key664,2,-1,7,-4,29,24
key682,18,14,8,-18,4,3
key683,12,-2,25,10,5,-29
key685,19,14,8,-10,18,16
key693,16,4,1,-11,5,-27
key699,7,0,19,-6,36,21
key701,18,7,10,2,12,8
key702,20,13,10,0,16,-13
key703,8,1,10,-18,30,-3
key704,2,-14,5,-8,37,27
key705,14,5,18,-9,8,-31
key706,19,3,4,-18,25,4
key707,6,-6,13,-11,25,-8
key708,7,-13,14,3,39,30
key709,8,-3,11,1,15,5
key710,1,-9,18,-11,29,1
key711,10,5,25,15,31,18
key712,2,-9,12,-6,18,10
key713,9,-8,2,-1,9,3
key714,8,-12,29,23,17,15
key715,2,-17,9,-15,38,15
key716,2,-16,11,8,40,19
key717,16,11,12,-2,12,3
key718,9,3,23,19,15,-11
key719,18,-2,24,-1,35,20
key720,3,-9,25,4,40,35
key721,14,3,22,7,26,-2
key722,11,11,27,17,9,-10
key723,13,-5,24,22,29,29
key724,7,-7,20,6,11,-23
key725,6,-7,3,-6,36,5
key726,18,10,19,7,33,11
key727,1,-9,10,9,39,27
key728,4,-8,19,17,35,7
key729,18,2,27,26,25,-10
key730,4,-2,17,-6,36,17
key731,4,2,6,-23,27,20
